0,0,0,1,0,0,1,1,1,0,0,0.071429,0.22727,0,0.022222,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,1,1,0.33333,0.33333,0.66667,0.25,0.2,0.6,0,0.57143,0,0,0.16667,1,0,0.25532,0
0,0,0,1,0,0,1,1,1,0,0,0.26601,0,0.83333,0.044444,0.17647,1,0,0,1,0,0,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,1,0.46809,0
0,0,0,1,0,0,1,1,0,1,0,0,0.45455,0,0,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0.25,1,0.75,0,0.66667,0,0,0.4,0,0,0.42857,0,0,0.5,1,0,0.3617,0
0,0,0,1,0,1,0,0,1,1,0,0.44089,0,0,0.033333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.33333,0,0,0.6,0,0,0.14286,0,0,0.16667,1,0,0.14894,0
0,0,0,1,0,0,1,1,0,1,0,0.03202,0.11364,0,0.016667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.34043,0
0,0,0,1,1,0,0,1,1,0,0,0.35222,0,0,0,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.44681,0
0,0,0,1,1,0,0,1,1,0,0,0.2931,0,0,0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83333,1,0,0.70213,1
0,0,0,1,1,0,0,1,0,0,1,0.55911,0,0,0.63333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,1,0.33333,0.33333,0.33333,0.25,0.6,0.2,0,0.57143,0,0,0.33333,0,0,0.97872,0
0,0.34358,0.5,1,0,1,0,1,0,1,0,0.47044,0,0,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.16667,1,0,0.61702,0
0,0,1,1,1,0,0,1,0,0,1,0,0.045455,0,0.43333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.5,1,0,0.57447,0
0,0,0.5,1,0,0,1,1,1,0,0,0.022167,0.27273,0.27778,0.36667,0,0,1,0,0,1,0,0,0.5,1,1,1,1,1,0,1,0.75,0.33333,0,0.66667,0.25,0,0.8,0,0.71429,0,0,0.16667,1,1,0.74468,1
0,0,0,1,1,0,0,1,1,0,0,0.086207,0,0,0.13333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.66667,0,0,0.75,0.2,0,0,0.42857,0,0,0.33333,1,0,0.14894,0
0,0,0,1,0,1,0,1,1,0,0,0.0073892,0.90909,0,0.16667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.33333,0,0,0.2,0,0.28571,0,0,0.33333,1,0,0.19149,0
0,0.34259,0.5,1,0,0,1,1,1,0,0,0.11576,0.13636,0.83333,0.047222,0.94118,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.75,0,0,0.66667,0,0.4,0.4,0,0.42857,0,0,0.16667,1,1,0.2766,0
0,0,0.5,1,1,0,0,1,0,1,0,0.17488,0,0,0.038889,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.4,0,0,0.14286,0,0,1,1,0,0.51064,0
0,0,0,1,1,0,0,1,1,0,0,0.041872,0.11364,0,0.022222,0,0,1,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.28571,0,0,0.33333,1,0,0.21277,0
0,0,0,1,1,0,0,1,1,0,0,0.1601,0.68182,0,0.46667,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0.25,1,0.5,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.5,1,0,0.46809,0
0,0.43827,1,1,0,1,0,1,1,0,0,0.022167,0.079545,0.22222,0.083333,0.70588,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.5,0.25,0,0.33333,0,0.25,0.2,0,0,0.14286,0,0,0.83333,1,1,0.3617,0
0,0,0,1,1,0,0,1,1,0,0,0.14532,0,0,0.28333,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.5,1,0,0.29787,0
0,0.70947,0.5,1,0,0,1,1,0,1,0,0.05665,0.045455,0.055556,0.26667,0,1,0,0,0,1,0,0.5,0.75,1,1,1,1,1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.16667,1,1,0.21277,0
0,0,0,1,1,0,0,1,1,0,0,0.13054,0.022727,0,0.18333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.66667,0,0,0.5,0,0,0,0.28571,0,0,0.5,1,0,0.57447,0
0,0,0,1,1,0,0,1,0,0,1,0.35222,0,0,0.013889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.95745,0
0,0,0,1,0,0,1,1,1,0,0,0.10837,0.090909,0.38889,0.011111,0.47059,1,0,0,1,0,0,0.5,0.5,0,0,1,0,0,0.25,0.5,0.25,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.83333,1,1,0.19149,0
0,0,0,1,1,0,0,1,0,0,1,0.2931,0,0,0.23333,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.16667,1,0,0.44681,0
0,0,0,1,1,0,0,1,0,1,0,0.44089,0,0.83333,0.23333,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.5,0.66667,0.33333,0,0.5,0.2,0,0,0.42857,0,0,0.16667,1,1,0.23404,0
0,0,0,1,0,0,1,1,1,0,0,0.44089,0,0.55556,0.1,0.70588,1,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,1,0.7234,0
0,1,0.5,1,1,0,0,1,0,0,1,0.33005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0.33333,0.75,0.2,0.6,0,0.28571,0,0,0.33333,1,0,0.76596,0
0,0,0,1,1,0,0,1,0,1,0,0.11576,0,0,0.13333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0.66667,0,0.2,0.4,0,0.28571,0,0,0.16667,1,0,0.17021,0
0,0,0,1,0,0,1,1,0,1,0,0.029557,0.094697,0,0.011111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0.14286,0,0,0.5,1,0,0.17021,0
0,0,0.5,1,0,0,1,1,0,1,0,0.086207,0.13636,0.83333,0.1,0,0,1,0,0,1,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.33333,1,1,0.59574,0
0,0,0,1,0,0,1,1,0,1,0,0.11576,0,0,0.1,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0.25,0.5,0.25,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.16667,1,0,0.25532,0
0,0,0,1,0,0,1,1,1,0,0,0.049261,0.22727,0.16667,0.8,0,1,0,0,1,0,0,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,1,1,0.46809,0
0,0,0,1,0,1,0,0,1,1,0,0.23399,0,0,0.36667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.33333,1,0,0.31915,0
0,0,0,1,1,0,0,1,1,0,0,0,0.090909,0,0.16667,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.16667,1,0,0.59574,0
0,0,0,1,1,0,0,1,1,0,0,0.20443,0,0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.66667,0,0,0.5,0,0,0,0.28571,0,0,1,1,0,0.82979,0
0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.33333,0,0.2,0.4,0,0.14286,0,0,0.16667,1,0,0.57447,0
0,0,0,1,1,0,0,1,0,1,0,0.014778,0.011364,0,0.0055556,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16667,1,0,0.25532,0
0,0,0,1,1,0,0,1,1,0,0,0.10837,0,0,0.68611,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83333,1,0,0.74468,0
0,0,0,1,1,0,0,1,0,1,0,0.012315,0.090909,0.83333,0.019444,1,0,1,0,1,0,0,0.5,0,1,1,1,1,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.33333,1,1,0.76596,0
0,0,0,1,0,1,0,1,0,1,0,0.071429,0.045455,0,0.21667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,0.33333,0.33333,0,0.75,0.2,0,0,0.42857,0,0,0.5,1,0,0.42553,1
0,0,0,1,1,0,0,1,1,0,0,0.05665,0.40909,0,0.14444,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.16667,1,0,0.38298,0
0,0,0,1,1,0,0,0,1,1,0,0.58867,0,1,0.038889,0.17647,1,0,0,1,0,0,0.5,0,1,1,1,1,1,0,0,0.75,0,0.66667,0.33333,0.25,0.4,0.4,0,0.42857,0,0,0.16667,1,1,0.042553,0
0,0,0,1,0,1,0,0,1,1,0,0.7266,0.030303,0,0.20833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.33333,0,0,0.25,0,0.2,0,0.14286,0,0,0.16667,1,0,0.12766,0
0,0,0,1,1,0,0,1,0,1,0,0.14286,0.041667,0,0.16667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.33333,0.33333,0,0.25,0.6,1,0,0.28571,0,0,0.83333,1,0,0.80851,0
0,0,0,1,1,0,0,1,0,0,1,0.034483,0.15909,0,0.17222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0.6,0,0,0.28571,0,0,0.16667,1,0,1,0
0,0,0,1,0,0,1,1,0,1,0,0,0.030303,0.83333,0.016667,0.13725,1,0,0,1,0,0,0.5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.17021,0
0,0,0,1,0,0,1,1,0,1,0,0.012315,0.11364,0,0.016667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.33333,1,0,0.23404,0
0,0,0.5,1,0,0,1,1,1,0,0,0.064039,0.11364,0.83333,0.17778,0,1,0,0,1,0,0,0,0.75,1,1,1,1,1,0.25,0.5,0.5,0.33333,0.33333,0,0.25,0.4,0,0,0.28571,0,0,0.33333,1,1,0.38298,0
0,0,0,1,0,1,0,1,1,0,0,0.086207,0,0,0.011111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,1,0,0,0.6,0,0,0.42857,0,0,0.16667,1,0,0.085106,0
0,1,0.5,1,1,0,0,1,1,0,0,0.20443,0,0,0.6,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.33333,0.66667,0,0.4,0.4,0,0.42857,0,0,0.33333,1,0,0.55319,1
0,0,0,1,1,0,0,1,0,1,0,0.014778,0.18182,0,0.016667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,1,0,0.10638,0
0,0,0,1,1,0,0,1,1,0,0,0.05665,0.05303,0,0.16667,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0.25,0.5,0.75,0.33333,0,0.66667,0.25,0,0.6,0,0.42857,0,0,0.16667,1,0,0.38298,0
0,1,0.5,1,0,0,1,1,0,1,0,0.027094,0.36364,0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0.33333,1,0.8,0.4,0,0.71429,0,0,0.5,1,0,0.70213,0
0,0,0,1,0,0,1,1,0,1,0,0.012315,0.13636,0,0.0027778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,1,0,0,0.75,0,0,0,0.42857,0,0,0.5,1,0,0.7234,1
0,0,0,1,0,0,1,1,1,0,0,0.19951,0,0.61111,0.13611,0.68627,0,1,0,0,1,0,0,0.25,1,1,1,1,1,0.25,1,1,0.66667,0.66667,1,0.75,0.6,0.8,0,1,0,0,0.16667,1,1,0.40426,0
0,0,0.5,1,1,0,0,1,0,0,1,0.23399,0,0,0.46667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.33333,0,0,0.5,0.2,0,0,0.28571,0,0,0.16667,1,0,0.89362,0
0,0,0.5,1,1,0,0,1,1,0,0,0.071429,0.068182,0,0.011111,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83333,1,0,0.3617,1
0,0,0,1,1,0,0,1,0,1,0,0.029557,0.030303,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.5,1,0,0.12766,0
0,0,0,1,1,0,0,1,1,0,0,0.32266,0,0,0.052778,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.5,1,0,0.55319,0
0,0,0,1,0,1,0,1,0,1,0,0.012315,0.11364,0,0.16667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.33333,1,0,0.23404,0
0,0,0,1,1,0,0,1,1,0,0,0.027094,0.22727,0,0.033333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.6,0,0.14286,0,0,0.5,1,0,0.46809,1
0,0,0,1,0,1,0,1,0,1,0,0.086207,0,0,0.13611,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.4,0,0,0,0,0.5,1,0,0.042553,0
0,0,0,1,1,0,0,1,0,1,0,0.012315,0.18182,0,0.1,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.33333,1,0,0.40426,0
0,0,0,1,0,0,1,1,1,0,0,0.17488,0,0.055556,0.2,0.058824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.16667,1,1,0.3617,0
0,0,0,1,1,0,0,1,1,0,0,0.15025,0.0075758,0,0.038889,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0.33333,0.33333,0.33333,0.25,0.4,0.2,0,0.42857,0,0,0.33333,1,0,0.34043,0
0,0,0,1,1,0,0,1,1,0,0,0.17488,0,0,0.46667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.70213,0
0,0,0,1,0,0,1,1,0,1,0,0.027094,0.31818,0,0.036111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.23404,0
0,0,0,1,0,1,0,1,0,1,0,0.11576,0,0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.33333,1,0,0.12766,0
0,0,0.5,1,0,0,1,1,1,0,0,0.086207,0.36364,1,0.26667,0.94118,1,0,0,0,1,0,0.5,0,1,1,1,1,1,0,0.5,0.25,0,0,0,0,0,0.4,0,0.14286,0,0,0.5,1,1,1,0
0,0,0,1,0,0,1,1,1,0,0,0.17488,0,0,0.13333,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.38298,0
0,0,0,1,1,0,0,1,1,0,0,0.0073892,0.049242,0,0.066667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.66667,0,0,0.5,0,0,0,0.28571,0,0,0.83333,1,0,0.51064,0
0,0,0,1,1,0,0,1,1,0,0,0.20443,0,0,0.26111,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0.5,0.25,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.16667,1,0,0.3617,0
0,0,0,1,0,1,0,1,1,0,0,0.012315,0.068182,0,0.16667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.16667,1,0,0.17021,0
0,0,0,1,1,0,0,1,0,0,1,0.38177,0,0,0.13333,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.68085,0
0,0,0,1,1,0,0,1,0,0,1,0.076355,0.18182,0,0.4,0,0,1,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.33333,1,0,0.2766,0
0,0.25087,0.5,1,1,0,0,1,1,0,0,0.2931,0,0,0.066667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.16667,1,0,0.2766,0
0,0,0,1,1,0,0,1,1,0,0,0.05665,0.13636,0,0.23333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.4,0,0.14286,0,0,0.16667,1,0,0.46809,0
0,0,0,1,0,0,1,1,1,0,0,0.29557,0.0037879,0,0.083333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.46809,0
0,0,0,1,0,0,1,1,0,0,1,0.1133,0.041667,0,0.50833,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.33333,1,0,0.31915,0
0,0,0,1,1,0,0,1,0,1,0,0.10099,0.022727,0,0.044444,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.29787,0
0,1,0.5,1,0,0,1,1,1,0,0,0.086207,0.45455,0.83333,0.1,0.23529,1,0,0,0,1,0,0.5,0.5,1,1,1,1,1,0,0,0,0.33333,0,0,0.25,0,0.2,0,0.14286,0,0,0.16667,1,1,0.38298,0
0,0,0,1,0,1,0,0,1,1,0,0.23399,0,0,0.027778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.66667,1,0,0.042553,0
0,0,0,1,0,0,1,1,1,0,0,0.38177,0,0,0.0083333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,0,0.46809,0
0,0,0,1,1,0,0,1,0,1,0,0.0024631,0.65909,0,0.0027778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.33333,1,0,0.80851,0
0,1,1,1,1,0,0,1,0,1,0,0,0.31818,0,0.53333,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0.25,1,0.5,1,0,0,1,0,0,0,0.57143,0,0,0.16667,1,0,0.34043,0
0,0,0,1,0,1,0,1,0,1,0,0.071429,0.34091,0,0.18056,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.16667,1,0,0.51064,0
0,0,0,1,1,0,0,1,0,1,0,0.012315,0.045455,0,0.26667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0.5,0,0.8,0,0.42857,0,0,0.5,1,0,0.17021,0
0,0.22806,1,1,0,0,1,1,0,0,1,0.05665,0.049242,0,0.033333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0.4,0,0.14286,0,0,0.33333,1,0,0.10638,0
0,0,0,1,0,1,0,1,1,0,0,0.041872,0.95455,0,0.11667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,0,0,0.5,1,0,0.085106,0
0,0,0,1,0,1,0,1,0,1,0,0.0024631,0.13636,0,0.044444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,1,0,0,0,0.57143,0,0,0.5,1,0,0.12766,0
0,0,0,1,1,0,0,1,1,0,0,0.11576,0,0,0,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0.6,0,0.42857,0,0,0.16667,1,0,0.42553,0
0,0,0,1,1,0,0,1,0,0,1,0.36207,0.015152,0,0.40556,0,0,1,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.85106,0
0,0,0,1,1,0,0,1,0,0,1,0.098522,0.018939,0,0.175,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.14286,0,0,0.16667,1,0,0.44681,0
0,0,0,1,1,0,0,1,0,1,0,0.05665,0.090909,0.83333,0.058333,0.47059,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.33333,0.33333,0,0.5,0.4,0,0,0.28571,0,0,0.66667,1,1,0.42553,0
0,0,0,1,0,0,1,1,0,0,1,0.0049261,1,0,0.030556,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,1,0.5,0,0.6,0,0.57143,0,0,0.33333,1,0,0.17021,0
0,0,0,1,1,0,0,1,1,0,0,0.23399,0,0,0.26667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3617,0
0,0,0,1,0,1,0,1,1,0,0,0.2931,0,0,0.5,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.33333,1,0,0.2,0.8,0,0.71429,0,0,0.5,1,0,0.57447,0
0,0,0,1,1,0,0,1,0,0,1,0.086207,0,0,0.0055556,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.16667,1,0,0.3617,0
0,0,0,1,1,0,0,1,0,0,1,0.14532,0,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0,0,0.70213,0
0,0,0,1,0,1,0,1,0,1,0,0.041872,0.54545,0,0.055556,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.16667,1,0,0.12766,0
0,0,0,1,0,0,1,1,1,0,0,0.03202,0.18182,0.83333,0.18333,0.41176,1,0,0,1,0,0,0.5,0.5,1,1,1,1,1,0,0,0.25,0.66667,0,0.33333,0.75,0,0.2,0,0.42857,0,0,0.33333,1,1,0.46809,0
0,0,0,1,0,0,1,1,0,0,1,0.05665,0.68182,0,0.066667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,0,0,0.16667,1,0,0.80851,0
0,0,0,1,0,1,0,0,1,1,0,0.14532,0,0,0.011111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.16667,1,0,0.17021,0
0,0,0,1,0,1,0,1,0,1,0,0.17488,0,0,0.26667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0.4,0,0.28571,0,0,1,1,0,0.23404,0
0,0,0,1,1,0,0,1,0,0,1,0.11576,0,0,0.33333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.16667,1,0,0.7234,0
0,0,0,1,0,0,1,1,0,1,0,0.0024631,0.045455,0,0.013889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.66667,0.33333,0,1,0.4,0,0,0.42857,0,0,0.33333,1,0,0.14894,0
0,0,0,1,1,0,0,1,1,0,0,0.44089,0,0,0.10833,0,0,1,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.42553,1
