22569,0,0,0,1,0,0,1,1,1,0,0,0.059113,0.090909,0,0.016667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.33333,0.33333,0.66667,0.5,0.2,0.4,0,0.57143,0,0,0.83333,1,0,0.06383,0,1
2713,0,0,0,1,1,0,0,1,0,1,0,0.071429,0.56818,0,0.016667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0.12766,0,1
28424,0,0,0,1,1,0,0,1,1,0,0,0.17488,0,0,0.3,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.42553,0,1
12100,0,0,0,1,1,0,0,1,1,0,0,0.69212,0.022727,0,0.091667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0,0.14286,0,0,0.66667,1,0,0.74468,0,1
15379,0,0,0,1,1,0,0,1,0,0,1,0.086207,0,0,0.033333,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.46809,0,1
21712,0,0.21269,0.5,1,1,0,0,0,1,1,0,0.41133,0,0,0.025,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0,0.4,0.2,0,0.28571,0,0,0.16667,1,0,0.40426,0,1
23244,0,0,0,1,1,0,0,1,1,0,0,0.41133,0,0,0.4,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.59574,0,1
34165,0,0,0,1,0,0,1,1,1,0,0,0.1798,0.0075758,0,0.21667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,1,0,0.21277,0,1
13339,0,0,0,1,0,1,0,1,1,0,0,0.086207,0,0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.5,1,0,0.38298,0,1
36241,0,0,0,1,1,0,0,1,1,0,0,0.086207,0,0,0.25278,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.25532,0,1
23646,0,0,0,1,0,1,0,1,0,1,0,0.071429,0.22727,0,0.10833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0.6,0,0,0.42857,0,0,0.33333,1,0,0.17021,0,1
1127,0,0,0,1,1,0,0,1,1,0,0,0.39655,0,0,0.066667,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.16667,1,0,0.6383,0,1
33896,0,0,0.5,1,1,0,0,1,1,0,0,0.027094,0.77273,0,0.35833,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.44681,0,1
315,0,0,0,1,0,1,0,1,0,0,1,0.17734,0.0037879,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.14286,0,0,0.33333,1,0,0.65957,0,1
1767,0,0,0,1,1,0,0,0,1,1,0,0.0024631,0.090909,0,0.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.33333,1,0,0.17021,0,1
13747,0,0,0,1,1,0,0,1,1,0,0,0.13054,0.022727,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0.8,0,0.42857,0,0,0.16667,1,0,0.29787,0,1
9543,0,0,0,1,0,0,1,1,1,0,0,0.23399,0,0.83333,0.072222,1,0,1,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.33333,1,1,0.38298,0,1
34911,0,0,0.5,1,1,0,0,1,0,1,0,0.20443,0,0,0.36667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.29787,0,1
17596,1,0.075855,0.5,1,0,0,1,1,1,0,0,0.17488,0,0.5,0.13333,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,1,0.40426,0,1
3075,0,0,0,1,1,0,0,1,0,0,1,0.30049,0.011364,0,0.36667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.42553,0,1
8402,0,0,0,1,1,0,0,1,1,0,0,0.14532,0,0,0.13333,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0.33333,0,0.33333,0.25,0,0.6,0,0.42857,0,0,0.16667,1,0,0.21277,0,1
11478,0,0,0,1,0,0,1,1,0,1,0,0.027094,0.045455,0,0.011111,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0.5,0.25,0,0.33333,0,0.5,0.2,0,0,0.14286,0,0,0.5,1,0,0.25532,0,1
18494,0,0,0,0,1,1,0,1,1,0,0,0.086207,0,0,0.23333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.2,0,0.14286,0,0,0.83333,1,0,0.59574,0,1
3683,0,0,0,1,1,0,0,1,1,0,0,0.086207,0,0,0.33333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.40426,0,1
10901,0,0,0,1,0,1,0,1,0,1,0,0.44581,0.0075758,0,0.072222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.25532,0,1
20076,0,0.0084284,0.5,1,1,0,0,1,0,0,1,0.47044,0,0,0.66667,0,0,1,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.33333,1,0,0.51064,0,1
38102,0,0,0,1,0,1,0,1,1,0,0,0.11576,0,0,0.2,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.19149,0,1
38972,0,0,0,1,1,0,0,0,1,1,0,0.2931,0,0.55556,0.0055556,0.58824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,1,0.06383,0,1
1722,0,0,0,1,0,0,1,1,1,0,0,0.5,0,0.83333,1,0,0,1,0,1,0,0,0.5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,1,0.76596,0,1
2770,0,0,0,1,1,0,0,1,1,0,0,0.13054,0.022727,0,0.05,0,0,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.34043,0,1
30124,0,0,0,1,0,1,0,1,0,1,0,0.79557,0,0,0.036111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.33333,0.66667,0,0.25,0.6,0,0,0.42857,0,0,0.16667,1,0,0.17021,0,1
7829,0,0,0,1,0,0,1,1,1,0,0,0.367,0,0.61111,0.83333,0,1,0,0,1,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.61702,1,0
2179,0,0,0,1,0,0,1,1,0,1,0,0.11823,0.0037879,0,0.40278,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.33333,1,0,0.21277,1,0
28166,0,0,0,1,0,0,1,1,0,1,0,0.0049261,0.45455,0,0.016667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.33333,0,0,0.2,0,0,0.42857,0,0,0.66667,1,0,0.65957,0,1
4252,0,0,0,1,1,0,0,1,0,0,1,0.012315,0.45455,0,0.13056,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0.33333,0,0,0.5,0,0,0,0.14286,0,0,0.33333,1,0,0.82979,0,1
7318,0,0,0,1,0,1,0,1,0,1,0,0.05665,0.090909,0.83333,0.2,0.11765,1,0,0,1,0,0,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.44681,0,1
19088,0,0,0,1,0,0,1,1,0,0,1,0.23399,0,0,0.3,0,0,1,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,1,0,0.2766,0,1
28985,0,0,0,1,0,0,1,0,1,1,0,0.63054,0,0.83333,0.083333,0.58824,1,0,0,1,0,0,0,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,1,0.06383,0,1
40463,0,0,0,1,0,1,0,1,0,1,0,0.086207,0,0,0.26667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.66667,1,0,0.25532,0,1
30914,0,0,0,1,0,0,1,1,1,0,0,0.13054,0,0,0.175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.33333,0.66667,0,0.2,0.4,0,0.42857,0,0,0.33333,1,0,0.53191,0,1
24026,0,0,0,1,1,0,0,1,1,0,0,0.086207,0,0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.16667,1,0,0.12766,0,1
32266,0,0,0,0,1,1,0,1,1,0,0,0.012315,0.63636,0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0.5,1,0,0.57447,0,1
29081,0,0,0,1,0,0,1,1,1,0,0,0.47044,0,0.33333,0.53333,0.23529,1,0,0,1,0,0,0.5,0.75,0,0,1,0,0,0,0.5,1,1,0.66667,0,1,0.6,0,0,0.85714,0,0,0.5,1,1,0.42553,0,1
15324,1,0.26475,0.5,1,0,0,1,1,1,0,0,0.027094,1,0,0.033333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,1,0.75,0,0,1,0,0.2,0.6,0,0.42857,0,0,0.66667,1,0,0.17021,0,1
30023,0,0,0,1,1,0,0,1,0,0,1,0.47783,0.011364,0,0.36667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0.16667,1,0,0.76596,0,1
25164,0,0,0,1,1,0,0,1,0,0,1,0.41133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.5,1,0,0.95745,0,1
22673,0,0,0,1,1,0,0,1,0,0,1,0.2931,0,0,0.37222,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0.33333,0,0.33333,0.25,0,0.2,0,0.28571,0,0,0.16667,1,0,0.59574,0,1
12260,0,0,0,1,0,0,1,0,1,1,0,0.10345,0,0,0.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.33333,1,0,0.06383,0,1
25665,0,0,0,1,1,0,0,1,1,0,0,0.014778,0.090909,0,0.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.5,1,0,0.21277,0,1
12440,0,0,0,1,1,0,0,1,0,0,1,0.47783,0.011364,0,0.13889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6383,0,1
33532,0,0,0,1,0,1,0,1,0,1,0,0.11576,0,0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,1,0,0.65957,0,1
30253,0,0,0,1,0,1,0,1,0,0,1,0.25616,0,0,0.52222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.66667,0,0.33333,0.5,0,0.6,0,0.42857,0,0,0.33333,1,0,0.46809,0,1
7440,0,0,0,1,0,0,1,1,1,0,0,0.15025,0,0,0.05,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.42553,0,1
16551,0,0,0,1,0,1,0,1,0,1,0,0.0098522,0.15152,0,0.044444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.33333,0,0.33333,0.25,0.2,0.2,0,0.28571,0,0,0,1,0,0.10638,0,1
37676,0,0.51116,0.5,1,0,1,0,1,0,1,0,0.0024631,0.10227,0,0.0055556,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.33333,0,0.33333,0.5,0,0.2,0,0.71429,0,0,0.16667,1,0,0.06383,0,1
26005,0,0,0,1,0,1,0,1,0,1,0,0.0024631,0.10227,0,0.091667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.16667,1,0,0.085106,0,1
22708,0,0,0,1,1,0,0,1,0,1,0,0.012315,0.045455,0.33333,0.066667,0.70588,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.14286,0,0,0.5,1,1,0.12766,0,1
11994,0,0,0,1,1,0,0,1,1,0,0,0.10099,0.022727,0,0.16667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.33333,0,0,0.25,0.2,0,0,0.14286,0,0,0.33333,1,0,0.59574,0,1
30823,0,0,0,1,0,1,0,1,0,1,0,0.0073892,0.59091,0,0.14167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.25,0.2,0,0,0.28571,0,0,0.33333,1,0,0.085106,0,1
36122,0,0,0,1,1,0,0,1,0,1,0,0.05665,0.045455,0,0.066667,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571,0,0,0.5,1,0,0.17021,0,1
34441,0,0,0,1,1,0,0,0,1,1,0,0.88424,0,0,0.072222,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0.66667,0,0,0.8,0,0.28571,0,0,0.16667,1,0,0.23404,0,1
7120,0,0,0,1,0,1,0,0,1,1,0,0.041872,0.090909,0,0.16667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.25,0,0,0,0.14286,0,0,0.5,1,0,0.10638,0,1
4808,0,0,0,1,0,0,1,1,0,1,0,0,0.12879,0,0.16667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0.14286,0,0,0,1,0,0.25532,0,1
36655,0,0,0,1,1,0,0,1,1,0,0,0,0.034091,0,0.066667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0.75,1,1,1,0.66667,1,1,1,0.8,0,1,0,0,0.66667,1,0,0.25532,0,1
17380,0,0,0,1,1,0,0,1,1,0,0,0.52956,0,0,1,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0.5,0.75,0.33333,0,0.66667,0.25,0,0.4,0,0.42857,0,0,0.16667,1,0,0.97872,0,1
31764,0,0,0,1,1,0,0,1,1,0,0,0.35222,0,0,0.016667,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0.4,0,0.14286,0,0,0.16667,1,0,0.55319,0,1
15977,0,0,0.5,1,1,0,0,1,0,0,1,0.13054,0.022727,0,0.14167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.12766,1,0
19565,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.43333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.33333,1,0,0.34043,0,1
12129,0,0,0,1,1,0,0,1,0,1,0,0.10099,0.022727,0,0.1,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,1,0,0.34043,0,1
8629,0,0,0,1,1,0,0,1,0,1,0,0.05665,0.14394,0,0.11111,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0.33333,1,0,0.55319,0,1
381,0,0,0,1,1,0,0,1,0,0,1,0.041872,0.022727,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.89362,0,1
3870,0,0,0,1,0,0,1,1,0,1,0,0.0049261,0.090909,0,0.21667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0.33333,0,0,0.2,0,0,0.28571,0,0,0.16667,1,0,0.40426,0,1
10679,0,0,0,1,0,1,0,1,1,0,0,0.14532,0,0,0.33333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0.16667,1,0,0.29787,0,1
12991,0,0,0,1,0,1,0,1,0,1,0,0.14532,0,0,0.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,1,1,0.66667,0.66667,0.33333,1,0.6,0.2,0,1,0,0,0.83333,1,0,0,0,1
8123,0,0,0,1,1,0,0,1,1,0,0,0.15025,0.0075758,0,0.67222,0,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,1,0,0.59574,0,1
12375,0,0,0,1,0,0,1,1,0,1,0,0.022167,0.77273,0,0.175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0.66667,0,0,0.4,0,0,0.28571,0,0,0,1,0,0.042553,0,1
39641,0,0,0,1,1,0,0,1,1,0,0,0.5,0,0,0.077778,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.14286,0,0,0.16667,1,0,0.53191,0,1
37870,0,0,0,1,0,0,1,1,0,1,0,0.18719,0.018939,0,0.016667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0.33333,0,0.4,0.2,0,0.42857,0,0,0.5,1,0,0.042553,0,1
18366,0,0,0,1,0,0,1,1,1,0,0,0.41133,0,0.83333,0.26667,0.35294,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.33333,0.33333,0.33333,0.25,0.4,0.2,0,0.57143,0,0,0.16667,1,1,0.65957,0,1
17932,0,0,0,0,1,0,1,1,0,0,1,0.2931,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.16667,1,0,1,0,1
13945,0,0,0,1,1,0,0,1,1,0,0,0.15025,0,0,0.066667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.34043,0,1
23192,0,0,0,0,1,1,0,1,0,1,0,0.012315,0.090909,0,0.066667,0,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0.33333,0,0,0.5,0,0,0,0.14286,0,0,0.5,1,0,0.59574,0,1
13294,0,0,0,0,1,1,0,1,1,0,0,0.11576,0,0,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.14286,0,0,1,1,0,0.70213,0,1
22235,0,0,0,1,0,1,0,1,0,1,0,0.2931,0,0,0.075,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.28571,0,0,0.16667,1,0,0.25532,0,1
11084,0,1,0.5,1,0,0,1,1,1,0,0,0.18966,0,0.83333,0.35,0.58824,0,1,0,0,1,0,0.5,0.75,1,1,1,1,1,0,0,0.5,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.16667,1,1,0.53191,0,1
39528,0,0,0,1,0,0,1,1,1,0,0,0.14532,0,0,0.052778,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.66667,0,0,0.4,0,0.28571,0,0,0.5,1,0,0.2766,0,1
17326,0,0,0.5,1,1,0,0,0,1,1,0,0.2931,0,0,1,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.16667,1,0,0.70213,0,1
38108,0,0,0,1,1,0,0,1,1,0,0,0.55911,0,0,0.066667,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.2,0,0,0,0,0.16667,1,0,0.74468,0,1
16834,0,0,0,1,1,0,0,1,0,1,0,0.17488,0,0,0.33333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.33333,0,0,0.2,0,0,0.28571,0,0,0,1,0,0.25532,0,1
26904,0,0,0.5,1,1,0,0,1,1,0,0,0.11576,0,0,0.11667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.66667,0,0,0.5,0,0,0,0.28571,0,0,0.16667,1,0,0.3617,0,1
8583,0,0,0,1,1,0,0,0,1,1,0,0.012315,0.31818,0.83333,0.033333,0.058824,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0.66667,0,0,0.4,0,0,0.28571,0,0,0.5,1,1,0.12766,0,1
13042,0,0,0,1,1,0,0,1,1,0,0,0.17488,0,0,0.066667,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2766,0,1
11373,0,0,0,1,0,1,0,1,0,0,1,0.2069,0.0037879,0,0.13611,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.75,0.66667,0.33333,0.66667,0.75,0.4,1,0,0.71429,0,0,0.5,1,0,0.59574,0,1
18472,0,0,0,1,0,1,0,1,0,1,0,0,0.20455,0,0.16667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.66667,0,0,0.5,0,0,0,0.28571,0,0,0.16667,1,0,0.23404,0,1
23425,0,0,0,1,1,0,0,1,0,0,1,0.11576,0,0,0.83333,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.42553,0,1
19494,0,0,0.5,1,1,0,0,1,1,0,0,0.26355,0,0,0.23333,0,1,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,1,1,0,0.38298,0,1
32191,0,0,0,1,0,0,1,1,0,1,0,0.014778,0.13636,0,0.5,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0.33333,0,0,0.2,0,0,0.28571,0,0,0.5,1,0,0.3617,0,1
14968,0,0,0,1,1,0,0,1,0,0,1,0.28079,0,0,0.35,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,1,0,0.42553,0,1
